Image,Model,Condition,Precision,Recall,F1_Score,Dice,Panoptic Quality
X98655X5-x7936_y19200_w256_h256-img.tif,HoVer-Net,baseline,0.918975830078125,0.49868344787612817,0.6465277554131376,0.6465277554131376,0.0
X98655X5-x7936_y19200_w256_h256-img.tif,HoVer-Net,laplacian,0.918975830078125,0.49868344787612817,0.6465277554131376,0.6465277554131376,0.0
X98655X5-x7936_y19200_w256_h256-img.tif,HoVer-Net,unsharp,0.918975830078125,0.49868344787612817,0.6465277554131376,0.6465277554131376,0.0
X98655X5-x9728_y17664_w256_h256-img.tif,HoVer-Net,baseline,0.933349609375,0.4985817221479574,0.6499628094782701,0.6499628094782701,0.0
X98655X5-x9728_y17664_w256_h256-img.tif,HoVer-Net,laplacian,0.933349609375,0.4985817221479574,0.6499628094782701,0.6499628094782701,0.0
X98655X5-x9728_y17664_w256_h256-img.tif,HoVer-Net,unsharp,0.933349609375,0.4985817221479574,0.6499628094782701,0.6499628094782701,0.0
X98655X5-x14848_y15872_w256_h256-img.tif,HoVer-Net,baseline,0.917449951171875,0.49903721655987515,0.6464466186431567,0.6464466186431567,0.0
X98655X5-x14848_y15872_w256_h256-img.tif,HoVer-Net,laplacian,0.917449951171875,0.49903721655987515,0.6464466186431567,0.6464466186431567,0.0
X98655X5-x14848_y15872_w256_h256-img.tif,HoVer-Net,unsharp,0.917449951171875,0.49903721655987515,0.6464466186431567,0.6464466186431567,0.0
X98655X5-x12288_y17408_w256_h256-img.tif,HoVer-Net,baseline,0.9276123046875,0.4962531223980017,0.6465927099841522,0.6465927099841522,0.0
X98655X5-x12288_y17408_w256_h256-img.tif,HoVer-Net,laplacian,0.9276123046875,0.4962531223980017,0.6465927099841522,0.6465927099841522,0.0
X98655X5-x12288_y17408_w256_h256-img.tif,HoVer-Net,unsharp,0.9276123046875,0.4962531223980017,0.6465927099841522,0.6465927099841522,0.0
X98655X5-x12288_y17920_w256_h256-img.tif,HoVer-Net,baseline,0.93035888671875,0.5011671872431366,0.6514241757302507,0.6514241757302507,0.0
X98655X5-x12288_y17920_w256_h256-img.tif,HoVer-Net,laplacian,0.93035888671875,0.5011671872431366,0.6514241757302507,0.6514241757302507,0.0
X98655X5-x12288_y17920_w256_h256-img.tif,HoVer-Net,unsharp,0.93035888671875,0.5011671872431366,0.6514241757302507,0.6514241757302507,0.0
X98655X5-x8704_y17408_w256_h256-img.tif,HoVer-Net,baseline,0.93426513671875,0.5010966707041608,0.6523193624683046,0.6523193624683046,0.0
X98655X5-x8704_y17408_w256_h256-img.tif,HoVer-Net,laplacian,0.93426513671875,0.5010966707041608,0.6523193624683046,0.6523193624683046,0.0
X98655X5-x8704_y17408_w256_h256-img.tif,HoVer-Net,unsharp,0.93426513671875,0.5010966707041608,0.6523193624683046,0.6523193624683046,0.0
X98655X5-x10752_y17664_w256_h256-img.tif,HoVer-Net,baseline,0.9278564453125,0.5018155410312273,0.6513560992330434,0.6513560992330434,0.0
X98655X5-x10752_y17664_w256_h256-img.tif,HoVer-Net,laplacian,0.9278564453125,0.5018155410312273,0.6513560992330434,0.6513560992330434,0.0
X98655X5-x10752_y17664_w256_h256-img.tif,HoVer-Net,unsharp,0.9278564453125,0.5018155410312273,0.6513560992330434,0.6513560992330434,0.0
X98655X5-x12288_y14080_w256_h256-img.tif,HoVer-Net,baseline,0.931732177734375,0.5001064718504807,0.6508628500165216,0.6508628500165216,0.0
X98655X5-x12288_y14080_w256_h256-img.tif,HoVer-Net,laplacian,0.931732177734375,0.5001064718504807,0.6508628500165216,0.6508628500165216,0.0
X98655X5-x12288_y14080_w256_h256-img.tif,HoVer-Net,unsharp,0.931732177734375,0.5001064718504807,0.6508628500165216,0.6508628500165216,0.0
X98655X5-x7936_y18944_w256_h256-img.tif,HoVer-Net,baseline,0.9183349609375,0.4965103040902866,0.6445408299866131,0.6445408299866131,0.0
X98655X5-x7936_y18944_w256_h256-img.tif,HoVer-Net,laplacian,0.9183349609375,0.4965103040902866,0.6445408299866131,0.6445408299866131,0.0
X98655X5-x7936_y18944_w256_h256-img.tif,HoVer-Net,unsharp,0.9183349609375,0.4965103040902866,0.6445408299866131,0.6445408299866131,0.0
X98655X5-x9216_y18176_w256_h256-img.tif,HoVer-Net,baseline,0.92657470703125,0.49976955491177244,0.6493156544054748,0.6493156544054748,0.0
X98655X5-x9216_y18176_w256_h256-img.tif,HoVer-Net,laplacian,0.92657470703125,0.49976955491177244,0.6493156544054748,0.6493156544054748,0.0
X98655X5-x9216_y18176_w256_h256-img.tif,HoVer-Net,unsharp,0.92657470703125,0.49976955491177244,0.6493156544054748,0.6493156544054748,0.0
X98655X5-x14848_y15616_w256_h256-img.tif,HoVer-Net,baseline,0.922607421875,0.4995455972504503,0.6481503317718439,0.6481503317718439,0.0
X98655X5-x14848_y15616_w256_h256-img.tif,HoVer-Net,laplacian,0.922607421875,0.4995455972504503,0.6481503317718439,0.6481503317718439,0.0
X98655X5-x14848_y15616_w256_h256-img.tif,HoVer-Net,unsharp,0.922607421875,0.4995455972504503,0.6481503317718439,0.6481503317718439,0.0
X98655X5-x10496_y15360_w256_h256-img.tif,HoVer-Net,baseline,0.9044189453125,0.49686483586493646,0.6413746834895145,0.6413746834895145,0.0
X98655X5-x10496_y15360_w256_h256-img.tif,HoVer-Net,laplacian,0.9044189453125,0.49686483586493646,0.6413746834895145,0.6413746834895145,0.0
X98655X5-x10496_y15360_w256_h256-img.tif,HoVer-Net,unsharp,0.9044189453125,0.49686483586493646,0.6413746834895145,0.6413746834895145,0.0
X98655X5-x8192_y18944_w256_h256-img.tif,HoVer-Net,baseline,0.924591064453125,0.4999669956104162,0.6489942805732279,0.6489942805732279,0.0
X98655X5-x8192_y18944_w256_h256-img.tif,HoVer-Net,laplacian,0.924591064453125,0.4999669956104162,0.6489942805732279,0.6489942805732279,0.0
X98655X5-x8192_y18944_w256_h256-img.tif,HoVer-Net,unsharp,0.924591064453125,0.4999669956104162,0.6489942805732279,0.6489942805732279,0.0
X98655X5-x12032_y17408_w256_h256-img.tif,HoVer-Net,baseline,0.937530517578125,0.5000813908060946,0.6522505307855626,0.6522505307855626,0.0
X98655X5-x12032_y17408_w256_h256-img.tif,HoVer-Net,laplacian,0.937530517578125,0.5000813908060946,0.6522505307855626,0.6522505307855626,0.0
X98655X5-x12032_y17408_w256_h256-img.tif,HoVer-Net,unsharp,0.937530517578125,0.5000813908060946,0.6522505307855626,0.6522505307855626,0.0
X98655X5-x9216_y15872_w256_h256-img.tif,HoVer-Net,baseline,0.926605224609375,0.497990848108117,0.6478200108812767,0.6478200108812767,0.0
X98655X5-x9216_y15872_w256_h256-img.tif,HoVer-Net,laplacian,0.926605224609375,0.497990848108117,0.6478200108812767,0.6478200108812767,0.0
X98655X5-x9216_y15872_w256_h256-img.tif,HoVer-Net,unsharp,0.926605224609375,0.497990848108117,0.6478200108812767,0.6478200108812767,0.0
X98655X5-x8960_y17408_w256_h256-img.tif,HoVer-Net,baseline,0.9354248046875,0.5004244759354797,0.6520314826632632,0.6520314826632632,0.0
X98655X5-x8960_y17408_w256_h256-img.tif,HoVer-Net,laplacian,0.9354248046875,0.5004244759354797,0.6520314826632632,0.6520314826632632,0.0
X98655X5-x8960_y17408_w256_h256-img.tif,HoVer-Net,unsharp,0.9354248046875,0.5004244759354797,0.6520314826632632,0.6520314826632632,0.0
X98655X5-x9728_y18176_w256_h256-img.tif,HoVer-Net,baseline,0.93695068359375,0.5015519325644461,0.6533591538805303,0.6533591538805303,0.0
X98655X5-x9728_y18176_w256_h256-img.tif,HoVer-Net,laplacian,0.93695068359375,0.5015519325644461,0.6533591538805303,0.6533591538805303,0.0
X98655X5-x9728_y18176_w256_h256-img.tif,HoVer-Net,unsharp,0.93695068359375,0.5015519325644461,0.6533591538805303,0.6533591538805303,0.0
X98655X5-x9984_y16384_w256_h256-img.tif,HoVer-Net,baseline,0.944580078125,0.5018727806333404,0.6554780233161445,0.6554780233161445,0.0
X98655X5-x9984_y16384_w256_h256-img.tif,HoVer-Net,laplacian,0.944580078125,0.5018727806333404,0.6554780233161445,0.6554780233161445,0.0
X98655X5-x9984_y16384_w256_h256-img.tif,HoVer-Net,unsharp,0.944580078125,0.5018727806333404,0.6554780233161445,0.6554780233161445,0.0
X98655X5-x7680_y18688_w256_h256-img.tif,HoVer-Net,baseline,0.9346923828125,0.49745813639981157,0.6493316514199095,0.6493316514199095,0.0
X98655X5-x7680_y18688_w256_h256-img.tif,HoVer-Net,laplacian,0.9346923828125,0.49745813639981157,0.6493316514199095,0.6493316514199095,0.0
X98655X5-x7680_y18688_w256_h256-img.tif,HoVer-Net,unsharp,0.9346923828125,0.49745813639981157,0.6493316514199095,0.6493316514199095,0.0
X98655X5-x17152_y13568_w256_h256-img.tif,HoVer-Net,baseline,0.9361572265625,0.5012664019478079,0.6529239610493269,0.6529239610493269,0.0
X98655X5-x17152_y13568_w256_h256-img.tif,HoVer-Net,laplacian,0.9361572265625,0.5012664019478079,0.6529239610493269,0.6529239610493269,0.0
X98655X5-x17152_y13568_w256_h256-img.tif,HoVer-Net,unsharp,0.9361572265625,0.5012664019478079,0.6529239610493269,0.6529239610493269,0.0
