Image,Model,Condition,Precision,Recall,F1_Score,Dice,Panoptic Quality
HH799998676GI_X7-x11089_y1122_w512_h512-img.tif,SAM,baseline,0.46225428451467615,0.9996863237139272,0.6321861280909551,0.6321861280909551,0.517217603141763
HH799998676GI_X7-x11089_y1122_w512_h512-img.tif,SAM,clahe,0.9007181495989555,0.797191771775738,0.8457988124222732,0.8457988124222732,0.5642014313724045
HH799998676GI_X7-x11089_y1122_w512_h512-img.tif,SAM,deconv,0.46232264764726544,0.9995212309317837,0.6322170358071489,0.6322170358071489,0.49682713350811897
HH799998676GI_X7-x11199_y7824_w512_h512-img.tif,SAM,baseline,0.9603593893561383,0.6433085963853282,0.7704929652337243,0.7704929652337243,0.5031486872516245
HH799998676GI_X7-x11199_y7824_w512_h512-img.tif,SAM,clahe,0.9623291338020629,0.6382724378321438,0.7674966376568204,0.7674966376568204,0.5111538256523436
HH799998676GI_X7-x11199_y7824_w512_h512-img.tif,SAM,deconv,0.9194287100318176,0.7627028370557114,0.8337646206396854,0.8337646206396854,0.5507922614456909
HH799998676GI_X7-x4760_y18622_w512_h512-img.tif,SAM,baseline,0.7718111531047254,0.9051535531966616,0.833181050268329,0.833181050268329,0.6037723051212882
HH799998676GI_X7-x4760_y18622_w512_h512-img.tif,SAM,clahe,0.8734458907934871,0.8237257920751965,0.8478575449863425,0.8478575449863425,0.6301153131612217
HH799998676GI_X7-x4760_y18622_w512_h512-img.tif,SAM,deconv,0.47330933540053266,0.9993841665991411,0.6423846578538913,0.6423846578538913,0.5580816353812816
HH799998676GI_X7-x7139_y387_w512_h512-img.tif,SAM,baseline,0.28894764017811736,0.998792238116965,0.44822508815089385,0.44822508815089385,0.5118909880707487
HH799998676GI_X7-x7139_y387_w512_h512-img.tif,SAM,clahe,0.2898078497096309,0.997826028610537,0.4491615522157251,0.4491615522157251,0.5160975022302619
HH799998676GI_X7-x7139_y387_w512_h512-img.tif,SAM,deconv,0.2861796309543039,0.9985909444697926,0.444867579362707,0.444867579362707,0.4295342692984432
HH799998676GI_X7-x7920_y13013_w512_h512-img.tif,SAM,baseline,0.8997413474565833,0.7141270151614796,0.7962602375254545,0.7962602375254545,0.5292100184832088
HH799998676GI_X7-x7920_y13013_w512_h512-img.tif,SAM,clahe,0.8802668923965543,0.7855530474040632,0.8302173882415926,0.8302173882415926,0.5757328555465184
HH799998676GI_X7-x7920_y13013_w512_h512-img.tif,SAM,deconv,0.429545080980249,0.998666927356428,0.6007125884387471,0.6007125884387471,0.4636091853326457
HH799999356_M1-x1536_y9216_w512_h512-img.tif,SAM,baseline,0.08424796476201755,0.9993655684959442,0.15539583553535566,0.15539583553535566,0.655392508009557
HH799999356_M1-x1536_y9216_w512_h512-img.tif,SAM,clahe,0.08409256071906675,0.9963293605836769,0.15509475622273092,0.15509475622273092,0.503463524662121
HH799999356_M1-x1536_y9216_w512_h512-img.tif,SAM,deconv,0.084293075721287,1.0,0.15548024350374837,0.15548024350374837,0.49894893072015956
HH799999356_M1-x2560_y13312_w512_h512-img.tif,SAM,baseline,0.032339736796470064,0.9926661935178613,0.06263878573907722,0.06263878573907722,0.5148513863988671
HH799999356_M1-x2560_y13312_w512_h512-img.tif,SAM,clahe,0.032416825251000723,0.9933759167258103,0.06278479498499161,0.06278479498499161,0.4423853051581323
HH799999356_M1-x2560_y13312_w512_h512-img.tif,SAM,deconv,0.032345532557369217,0.9933759167258103,0.06265106979797679,0.06265106979797679,0.48231317807764257
HH799999356_M1-x6144_y15360_w512_h512-img.tif,SAM,baseline,0.031221614067776873,0.9685693641618497,0.06049324217604188,0.06049324217604188,0.46833776337980093
HH799999356_M1-x6144_y15360_w512_h512-img.tif,SAM,clahe,0.03249571493717862,0.9954238921001927,0.0629368499596461,0.0629368499596461,0.481938950075521
HH799999356_M1-x6144_y15360_w512_h512-img.tif,SAM,deconv,0.03204688957798606,0.996868978805395,0.06209749712129566,0.06209749712129566,0.46987096685651647
HH799999356_M1-x6656_y14848_w512_h512-img.tif,SAM,baseline,0.032498330895604756,0.99881390107935,0.06294851094366702,0.06294851094366702,0.6665923753305182
HH799999356_M1-x6656_y14848_w512_h512-img.tif,SAM,clahe,0.032440295233624,0.999881390107935,0.06284174391430265,0.06284174391430265,0.5124709973786453
HH799999356_M1-x6656_y14848_w512_h512-img.tif,SAM,deconv,0.0324131406287257,0.999644170323805,0.06279032516418388,0.06279032516418388,0.5635419697826362
HH799999356_M1-x7168_y14336_w512_h512-img.tif,SAM,baseline,0.038547526561191314,0.883865114169061,0.07387325901771948,0.07387325901771948,0.536825534895715
HH799999356_M1-x7168_y14336_w512_h512-img.tif,SAM,clahe,0.03491292887877628,0.9373960381067594,0.06731860410818324,0.06731860410818324,0.45728787206176696
HH799999356_M1-x7168_y14336_w512_h512-img.tif,SAM,deconv,0.035623424023105865,0.9549372448208076,0.06868460551217072,0.06868460551217072,0.4849476147619833
HH799999356_M1-x7168_y8192_w512_h512-img.tif,SAM,baseline,0.18633663366336634,0.681785248514708,0.2926814095984573,0.2926814095984573,0.4220535616225068
HH799999356_M1-x7168_y8192_w512_h512-img.tif,SAM,clahe,0.21149722807085322,0.7932908274163165,0.333958609751262,0.333958609751262,0.41373202621587696
HH799999356_M1-x7168_y8192_w512_h512-img.tif,SAM,deconv,0.06356825550607444,0.8366903347340965,0.11815926124881693,0.11815926124881693,0.39518633702494155
HH799999356_N5-x1536_y6656_w512_h512-img.tif,SAM,baseline,0.07151801009394901,0.9972684912431042,0.13346474330257146,0.13346474330257146,0.6020262541037924
HH799999356_N5-x1536_y6656_w512_h512-img.tif,SAM,clahe,0.07181215039379489,0.9976969632049703,0.1339806523537239,0.1339806523537239,0.5866156035323729
HH799999356_N5-x1536_y6656_w512_h512-img.tif,SAM,deconv,0.07188761828437568,0.9993037330619677,0.13412648491274734,0.13412648491274734,0.5216516393316125
HH799999356_N5-x2560_y12288_w512_h512-img.tif,SAM,baseline,0.07327956722228378,0.9993747720523107,0.1365467851244376,0.1365467851244376,0.6312185944617826
HH799999356_N5-x2560_y12288_w512_h512-img.tif,SAM,clahe,0.07333491330540351,0.9995831813682071,0.13664481251847393,0.13664481251847393,0.6348898292412756
HH799999356_N5-x2560_y12288_w512_h512-img.tif,SAM,deconv,0.073314780694042,0.9992705673943625,0.1366069425302093,0.1366069425302093,0.5714776509796572
HH799999356_N5-x4608_y10240_w512_h512-img.tif,SAM,baseline,0.018871244782959644,0.9991897913712781,0.037042877524968085,0.037042877524968085,0.5645091825239658
HH799999356_N5-x4608_y10240_w512_h512-img.tif,SAM,clahe,0.018876153457695072,0.9993923435284586,0.03705247348164836,0.03705247348164836,0.4894409106227629
HH799999356_N5-x4608_y10240_w512_h512-img.tif,SAM,deconv,0.018846532650272182,1.0,0.036995822327132395,0.036995822327132395,0.5084309499606705
HH799999356_N5-x4608_y11776_w512_h512-img.tif,SAM,baseline,0.5290484063562046,0.8851961424674376,0.6622781171397772,0.6622781171397772,0.4654326352346485
