Image,Model,Condition,Precision,Recall,F1_Score,Dice,Panoptic Quality
X98655X5-x7936_y19200_w256_h256-img.tif,Cellpose,baseline,0.9280018133487193,0.7457977974662582,0.8269827570376628,0.8269827570376628,0.6072195175990843
X98655X5-x7936_y19200_w256_h256-img.tif,Cellpose,laplacian,0.9215420682469393,0.878810962987497,0.8996694074764771,0.8996694074764771,0.589580087065118
X98655X5-x7936_y19200_w256_h256-img.tif,Cellpose,unsharp,0.9238249594813615,0.7740332864121885,0.842321520287622,0.842321520287622,0.5799161054227513
X98655X5-x9728_y17664_w256_h256-img.tif,Cellpose,baseline,0.9427113574381983,0.8734472302826775,0.9067585063083341,0.9067585063083341,0.6206268681370843
X98655X5-x9728_y17664_w256_h256-img.tif,Cellpose,laplacian,0.9375657161064203,0.9593916077076066,0.9483531004254222,0.9483531004254222,0.6375077082750142
X98655X5-x9728_y17664_w256_h256-img.tif,Cellpose,unsharp,0.941991508395506,0.8788921130709791,0.9093485135989879,0.9093485135989879,0.6156581529529396
X98655X5-x14848_y15872_w256_h256-img.tif,Cellpose,baseline,0.920324118207817,0.8012848179011322,0.8566890285024669,0.8566890285024669,0.6266646902391604
X98655X5-x14848_y15872_w256_h256-img.tif,Cellpose,laplacian,0.9208896548010125,0.8515653530759271,0.8848717970832004,0.8848717970832004,0.6456887607544824
X98655X5-x14848_y15872_w256_h256-img.tif,Cellpose,unsharp,0.9209034365080822,0.8331728694266458,0.874844219791712,0.874844219791712,0.647004486767315
X98655X5-x12288_y17408_w256_h256-img.tif,Cellpose,baseline,0.9326059050064185,0.8065500971412711,0.8650096740586397,0.8650096740586397,0.6945499537239066
X98655X5-x12288_y17408_w256_h256-img.tif,Cellpose,laplacian,0.9349016390518825,0.8558064358132929,0.8936072280941016,0.8936072280941016,0.6978710065747687
X98655X5-x12288_y17408_w256_h256-img.tif,Cellpose,unsharp,0.9317252801465924,0.8633491698094725,0.8962349691120018,0.8962349691120018,0.7123341195005662
X98655X5-x12288_y17920_w256_h256-img.tif,Cellpose,baseline,0.9266475070177784,0.9116883116883117,0.9191070451946503,0.9191070451946503,0.6887244635060106
X98655X5-x12288_y17920_w256_h256-img.tif,Cellpose,laplacian,0.9277564783592775,0.990547427256288,0.958124299355208,0.958124299355208,0.6411999120791353
X98655X5-x12288_y17920_w256_h256-img.tif,Cellpose,unsharp,0.9282436378806842,0.9144336675982245,0.9212869032338206,0.9212869032338206,0.6823588241582169
X98655X5-x8704_y17408_w256_h256-img.tif,Cellpose,baseline,0.93572820941242,0.8250073656987593,0.8768865421585087,0.8768865421585087,0.5462667303784413
X98655X5-x8704_y17408_w256_h256-img.tif,Cellpose,laplacian,0.9333042060864744,0.9090909090909091,0.9210384484631394,0.9210384484631394,0.47667759624813155
X98655X5-x8704_y17408_w256_h256-img.tif,Cellpose,unsharp,0.9349447111887095,0.8414410580417062,0.8857320077878668,0.8857320077878668,0.5175472034626405
X98655X5-x10752_y17664_w256_h256-img.tif,Cellpose,baseline,0.9304742220691239,0.8024856407209349,0.8617536023820918,0.8617536023820918,0.5654109625026593
X98655X5-x10752_y17664_w256_h256-img.tif,Cellpose,laplacian,0.9272160721607217,0.9331385752954381,0.9301678964816598,0.9301678964816598,0.6218357016074636
X98655X5-x10752_y17664_w256_h256-img.tif,Cellpose,unsharp,0.9297523738596165,0.8242061134217997,0.8738035661166424,0.8738035661166424,0.5797709014404593
X98655X5-x12288_y14080_w256_h256-img.tif,Cellpose,baseline,0.9295059597864912,0.7587511670952841,0.835493267678544,0.835493267678544,0.5523653061097756
X98655X5-x12288_y14080_w256_h256-img.tif,Cellpose,laplacian,0.9286884330441905,0.8172287834362562,0.8694008068240235,0.8694008068240235,0.5029628873020948
X98655X5-x12288_y14080_w256_h256-img.tif,Cellpose,unsharp,0.9301802714198906,0.7522318137889237,0.8317952526286237,0.8317952526286237,0.5546244398459849
