Image,Model,Condition,Precision,Recall,F1_Score,Dice,Panoptic Quality
X98655X5-x7936_y19200_w256_h256-img.tif,DeepCell,baseline,0.872545605528917,0.5394220418978223,0.6666871341438454,0.6666871341438454,0.02197049947136682
X98655X5-x7936_y19200_w256_h256-img.tif,DeepCell,laplacian,0.8952070654289871,0.7234743727746957,0.8002307988203616,0.8002307988203616,0.046835829511664234
X98655X5-x7936_y19200_w256_h256-img.tif,DeepCell,unsharp,0.8787459202848383,0.5885567607849631,0.7049559154608297,0.7049559154608297,0.02582088118760322
X98655X5-x9728_y17664_w256_h256-img.tif,DeepCell,baseline,0.8943236714975845,0.4828665514655538,0.6271304863331286,0.6271304863331286,0.0
X98655X5-x9728_y17664_w256_h256-img.tif,DeepCell,laplacian,0.9079575718615116,0.6446969449969027,0.7540086560277603,0.7540086560277603,0.0
X98655X5-x9728_y17664_w256_h256-img.tif,DeepCell,unsharp,0.8966379310344827,0.5086726875550194,0.6491023694119116,0.6491023694119116,0.004939190322980732
X98655X5-x14848_y15872_w256_h256-img.tif,DeepCell,baseline,0.8585685483870967,0.4241393048039574,0.5677873825026111,0.5677873825026111,0.016619517933956322
X98655X5-x14848_y15872_w256_h256-img.tif,DeepCell,laplacian,0.8767758032486379,0.5716609674313602,0.6920819935691318,0.6920819935691318,0.02229999310253957
X98655X5-x14848_y15872_w256_h256-img.tif,DeepCell,unsharp,0.8625976754875566,0.43612429866206304,0.5793384785005513,0.5793384785005513,0.015815306980994166
X98655X5-x12288_y17408_w256_h256-img.tif,DeepCell,baseline,0.8980456922653455,0.5326606912540204,0.668695750197272,0.668695750197272,0.012844302236601603
X98655X5-x12288_y17408_w256_h256-img.tif,DeepCell,laplacian,0.9146978968270049,0.7370328647695548,0.816310293386375,0.816310293386375,0.039095564511374234
X98655X5-x12288_y17408_w256_h256-img.tif,DeepCell,unsharp,0.9047430732346325,0.5976228959527191,0.7197915642513028,0.7197915642513028,0.044008604642368915
X98655X5-x12288_y17920_w256_h256-img.tif,DeepCell,baseline,0.8834547662416515,0.4783988163734999,0.6206889196971312,0.6206889196971312,0.012272252992894618
X98655X5-x12288_y17920_w256_h256-img.tif,DeepCell,laplacian,0.8995607160989824,0.6699161597895775,0.7679377373246271,0.7679377373246271,0.026666859265624804
X98655X5-x12288_y17920_w256_h256-img.tif,DeepCell,unsharp,0.8901715039577837,0.5324346539536413,0.6663237805254387,0.6663237805254387,0.018588784140538894
X98655X5-x8704_y17408_w256_h256-img.tif,DeepCell,baseline,0.8874933190807055,0.48922971159197304,0.6307559194698856,0.6307559194698856,0.011812843809418709
X98655X5-x8704_y17408_w256_h256-img.tif,DeepCell,laplacian,0.901346446551926,0.6300455036501129,0.7416641778822533,0.7416641778822533,0.012807792764824672
X98655X5-x8704_y17408_w256_h256-img.tif,DeepCell,unsharp,0.8888660339102583,0.4951222705994042,0.6359842312746387,0.6359842312746387,0.01152765930597707
X98655X5-x10752_y17664_w256_h256-img.tif,DeepCell,baseline,0.8755640292341913,0.4547765234039744,0.5986226074865846,0.5986226074865846,0.0
X98655X5-x10752_y17664_w256_h256-img.tif,DeepCell,laplacian,0.8894161633592177,0.6124975242622301,0.7254281022753929,0.7254281022753929,0.012129164033663199
X98655X5-x10752_y17664_w256_h256-img.tif,DeepCell,unsharp,0.8831854850285649,0.5077573116788803,0.644805650747739,0.644805650747739,0.011352472329400953
X98655X5-x12288_y14080_w256_h256-img.tif,DeepCell,baseline,0.892186661898802,0.49042572359907616,0.6329341380658936,0.6329341380658936,0.005111898593794675
