Image,Model,Condition,Precision,Recall,F1_Score,Dice,Panoptic Quality
X98655X5-x13515_y8897_w256_h256-img.tif,DeepCell,baseline,0.8604019027278905,0.4389434585224928,0.5813200988215745,0.5813200988215745,0.004206450566603823
X98655X5-x13515_y8897_w256_h256-img.tif,DeepCell,laplacian,0.8808098018090251,0.580338423442014,0.6996795573512729,0.6996795573512729,0.004588293650793651
X98655X5-x13515_y8897_w256_h256-img.tif,DeepCell,unsharp,0.8783347537511944,0.5614527445315725,0.6850225588140509,0.6850225588140509,0.008975877329676495
Z99997Z8-x21504_y14848_w256_h256-img.tif,DeepCell,baseline,0.775358844928231,0.5004550418638515,0.608289731308282,0.608289731308282,0.0018502288440938746
Z99997Z8-x21504_y14848_w256_h256-img.tif,DeepCell,laplacian,0.8053799056509083,0.7302511831088461,0.7659777576249344,0.7659777576249344,0.00186328170490276
Z99997Z8-x21504_y14848_w256_h256-img.tif,DeepCell,unsharp,0.7960729746444032,0.6560429559519476,0.7193062983954658,0.7193062983954658,0.0
X98655X5-x8960_y17920_w256_h256-img.tif,DeepCell,baseline,0.8734091568128363,0.4456353772809469,0.5901575103138232,0.5901575103138232,0.0044113626006380075
X98655X5-x8960_y17920_w256_h256-img.tif,DeepCell,laplacian,0.891729943475413,0.6042742068058524,0.7203849055864224,0.7203849055864224,0.016068327035146497
X98655X5-x8960_y17920_w256_h256-img.tif,DeepCell,unsharp,0.8875785155749263,0.5691270754561893,0.693544348174488,0.693544348174488,0.0096679942176468
X98655X5-x8704_y17920_w256_h256-img.tif,DeepCell,baseline,0.8762278978388998,0.5181656735987784,0.6512239129754591,0.6512239129754591,0.014846138230497147
X98655X5-x8704_y17920_w256_h256-img.tif,DeepCell,laplacian,0.8939670535054549,0.6827272576388773,0.7741965840116689,0.7741965840116689,0.016402070286849597
X98655X5-x8704_y17920_w256_h256-img.tif,DeepCell,unsharp,0.8903169738828157,0.6461303546829098,0.7488194504553892,0.7488194504553892,0.020086342966460422
X98655X5-x9984_y16384_w256_h256-img.tif,DeepCell,baseline,0.8974869606448553,0.46036353023203025,0.6085651819779655,0.6085651819779655,0.0
X98655X5-x9984_y16384_w256_h256-img.tif,DeepCell,laplacian,0.9122205134271856,0.6251520114150438,0.7418845850410822,0.7418845850410822,0.01964220447893424
X98655X5-x9984_y16384_w256_h256-img.tif,DeepCell,unsharp,0.9092084006462036,0.5931607024143466,0.7179416728814224,0.7179416728814224,0.012432770727338555
X98655X5-x10240_y15360_w256_h256-img.tif,DeepCell,baseline,0.8667227597812368,0.516902233001589,0.6475901089689857,0.6475901089689857,0.004310804429618121
X98655X5-x10240_y15360_w256_h256-img.tif,DeepCell,laplacian,0.8826939178599799,0.6877143096094338,0.7730999210259111,0.7730999210259111,0.009258494220900236
X98655X5-x10240_y15360_w256_h256-img.tif,DeepCell,unsharp,0.8786567265640932,0.6485907836413816,0.7462950844913199,0.7462950844913199,0.00441632847935068
